title,area,rating,n_reviews,reference
Фобос 1877,"Россия, Крым, Штормовое, Поповка",2.0,3,https://tophotels.ru/hotel/al150573/reviews
Гостевой Дом Аят,"Россия, Крым, Рыбачье",1.67,2,https://tophotels.ru/hotel/al291226/reviews
Чайка,"Россия, Крым, Алушта, Малореченское",1.33,2,https://tophotels.ru/hotel/al319214/reviews
Al Tumur,"Россия, Крым, Курортное",0.0,1,https://tophotels.ru/hotel/al300473/reviews
Beliy Grifon Hotel (Белый Грифон) 4*,"Россия, Крым, Коктебель",0.0,3,https://tophotels.ru/hotel/al87381/reviews
Dilas,"Россия, Крым, Евпатория, Заозерное",0.0,2,https://tophotels.ru/hotel/al302797/reviews
Family,"Россия, Крым, Ялта, Ялта-центр",0.0,1,https://tophotels.ru/hotel/al313946/reviews
Konkort (Конкорт),"Россия, Крым, Евпатория, Заозерное",0.0,2,https://tophotels.ru/hotel/al159692/reviews
Terrasa (Терраса),"Россия, Крым, Алушта",0.0,2,https://tophotels.ru/hotel/al250038/reviews
Ай-Тодор,"Россия, Крым, Малый Маяк поселок",0.0,1,https://tophotels.ru/hotel/al300484/reviews
Акрополь,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al311129/reviews
Вербена Пляж,"Россия, Крым, Севастополь, Учкуевка",0.0,1,https://tophotels.ru/hotel/al307688/reviews
ВикториЯ,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al139187/reviews
Вилла Светлана,"Россия, Крым, Керчь",0.0,2,https://tophotels.ru/hotel/al267004/reviews
Виренея,"Россия, Крым, Бахчисарай",0.0,2,https://tophotels.ru/hotel/al255749/reviews
ГК Черноморский,"Россия, Крым, Черноморское",0.0,2,https://tophotels.ru/hotel/al309346/reviews
Гостевой дом Валерия,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al314528/reviews
Гостевой Дом Жемчужина,"Россия, Крым, Судак",0.0,2,https://tophotels.ru/hotel/al271354/reviews
Гостинично-ресторанный комплекс Превысоковъ 4*,"Россия, Крым, Бахчисарай, Песчаное",0.0,1,https://tophotels.ru/hotel/al311178/reviews
Гостиный двор Беляус 3*,"Россия, Крым, Черноморское",0.0,1,https://tophotels.ru/hotel/al221630/reviews
Дача Рахманинов 5*,"Россия, Крым, Кореиз",0.0,1,https://tophotels.ru/hotel/al307924/reviews
Жемчужина гостевой дом,"Россия, Крым, Саки, Новофёдоровка поселок",0.0,1,https://tophotels.ru/hotel/al308701/reviews
Зеленая Симфония,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al157565/reviews
Зеленый Луч,"Россия, Крым, Канакская Балка",0.0,2,https://tophotels.ru/hotel/al272581/reviews
Золотой Крым,"Россия, Крым, Евпатория, Беляус",0.0,1,https://tophotels.ru/hotel/al282501/reviews
Изюм,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al315461/reviews
Катюша,"Россия, Крым, Феодосия, Приморский поселок",0.0,1,https://tophotels.ru/hotel/al319075/reviews
Круиз-2 Пансионат,"Россия, Крым, Алушта",0.0,2,https://tophotels.ru/hotel/al261880/reviews
Лазурный берег,"Россия, Крым, Саки, Новофёдоровка поселок",0.0,1,https://tophotels.ru/hotel/al315223/reviews
Летние домики у Тани и Юры,"Россия, Крым, Саки",0.0,1,https://tophotels.ru/hotel/al319278/reviews
Людмила,"Россия, Крым, Севастополь, Севастополь-центр",0.0,1,https://tophotels.ru/hotel/al284840/reviews
Мангуп Кале,"Россия, Крым, Бахчисарай, Ходжа-Сала село",0.0,1,https://tophotels.ru/hotel/al319538/reviews
Мераба Гостевой Дом,"Россия, Крым, Бахчисарай",0.0,1,https://tophotels.ru/hotel/al264232/reviews
Радуга Коттедж,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al162223/reviews
Солоха,"Россия, Крым, Штормовое, Поповка",0.0,4,https://tophotels.ru/hotel/al71338/reviews
София,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al306399/reviews
Талисман Коктебеля,"Россия, Крым, Коктебель",0.0,1,https://tophotels.ru/hotel/al310400/reviews
Туристическая гостиница Дельфин,"Россия, Крым, Севастополь",0.0,2,https://tophotels.ru/hotel/al322511/reviews
У Людмилы,"Россия, Крым, Симферополь, Николаевка",0.0,2,https://tophotels.ru/hotel/al312855/reviews
Феникс,"Россия, Крым, Феодосия",0.0,2,https://tophotels.ru/hotel/al164913/reviews
Ферма Солнца 2*,"Россия, Крым, Курортное",0.0,3,https://tophotels.ru/hotel/al236759/reviews
Эконом Уют Мотель,"Россия, Крым, Севастополь",0.0,3,https://tophotels.ru/hotel/al299427/reviews
Borneo,"Россия, Крым, Морское",5.0,1,https://tophotels.ru/hotel/al320023/reviews
Casablanca,"Россия, Крым, Коктебель",5.0,1,https://tophotels.ru/hotel/al302675/reviews
Chernomoroff Гостиный Двор,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al305147/reviews
Dubki Guest House,"Россия, Крым, Симферополь",5.0,1,https://tophotels.ru/hotel/al313131/reviews
Grand Fleur 2*,"Россия, Крым, Форос",5.0,1,https://tophotels.ru/hotel/al88517/reviews
La Rose,"Россия, Крым, Алушта, Алушта-центр",5.0,1,https://tophotels.ru/hotel/al261014/reviews
Oriental Hotel,"Россия, Крым, Коктебель",5.0,1,https://tophotels.ru/hotel/al300466/reviews
Qirim Hotel,"Россия, Крым, Феодосия, Береговое",5.0,1,https://tophotels.ru/hotel/al312709/reviews
Red Roof (Ред Руф),"Россия, Крым, Алупка",5.0,2,https://tophotels.ru/hotel/al305176/reviews
Summer,"Россия, Крым, Севастополь",5.0,1,https://tophotels.ru/hotel/al53365/reviews
Sun Ray,"Россия, Крым, Ялта, Отрадное",5.0,1,https://tophotels.ru/hotel/al324531/reviews
Yayla Hotel (Яйла),"Россия, Крым, Бахчисарай, Приятное Свидание село",5.0,1,https://tophotels.ru/hotel/al271248/reviews
Zhemchuzhina Koktebelya (Жемчужина Коктебеля),"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al52168/reviews
Апельсин,"Россия, Крым, Саки",5.0,1,https://tophotels.ru/hotel/al321893/reviews
АртБухта,"Россия, Крым, Севастополь, Севастополь-центр",5.0,1,https://tophotels.ru/hotel/al316499/reviews
Ассоль,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al271385/reviews
База отдыха Южная,"Россия, Крым, Симферополь, Николаевка",5.0,1,https://tophotels.ru/hotel/al321373/reviews
Белый Хутор,"Россия, Крым, Керчь, Каменское",5.0,1,https://tophotels.ru/hotel/al228923/reviews
Бухта Круглая,"Россия, Крым, Севастополь",5.0,1,https://tophotels.ru/hotel/al321165/reviews
Виктори 2*,"Россия, Крым, Феодосия, Феодосия-центр",5.0,1,https://tophotels.ru/hotel/al103001/reviews
Вилла Даниель,"Россия, Крым, Ялта, Отрадное",5.0,1,https://tophotels.ru/hotel/al274909/reviews
Вилла Злата,"Россия, Крым, Алушта, Профессорский Рабочий уголок",5.0,1,https://tophotels.ru/hotel/al263493/reviews
Вилла Рита,"Россия, Крым, Ялта",5.0,2,https://tophotels.ru/hotel/al274850/reviews
Вилла Тapхaнкут,"Россия, Крым, Черноморское, Оленевка",5.0,2,https://tophotels.ru/hotel/al262967/reviews
Владимирский Двор,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al271383/reviews
Гераклея,"Россия, Крым, Севастополь",5.0,1,https://tophotels.ru/hotel/al84761/reviews
Гостевой Дом Веранда,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al290550/reviews
Гостевой Дом Майя,"Россия, Крым, Симферополь",5.0,1,https://tophotels.ru/hotel/al271250/reviews
Гостевой дом Радмир,"Россия, Крым, Алупка",5.0,2,https://tophotels.ru/hotel/al255743/reviews
Гостинный дворик На Заречной,"Россия, Крым, Морское",5.0,1,https://tophotels.ru/hotel/al310777/reviews
Гостиный двор Сказка,"Россия, Крым, Черноморское, Оленевка",5.0,1,https://tophotels.ru/hotel/al256348/reviews
Грей-S,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al310831/reviews
Гурзуф Ривьера,"Россия, Крым, Гурзуф",5.0,1,https://tophotels.ru/hotel/al321928/reviews
Дельфин,"Россия, Крым, Алушта, Утес",5.0,2,https://tophotels.ru/hotel/al285810/reviews
Домик У Моря,"Россия, Крым, Севастополь, Орловка поселок",5.0,1,https://tophotels.ru/hotel/al300476/reviews
Золотой,"Россия, Крым, Саки",5.0,1,https://tophotels.ru/hotel/al281629/reviews
Золотые Пески,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al306652/reviews
Изюм,"Россия, Крым, Феодосия, Береговое",5.0,1,https://tophotels.ru/hotel/al315648/reviews
Караван,"Россия, Крым, Гаспра",5.0,1,https://tophotels.ru/hotel/al307818/reviews
Караван-Сарай Межводное,"Россия, Крым, Межводное",5.0,1,https://tophotels.ru/hotel/al302650/reviews
Каравелла,"Россия, Крым, Алушта, Профессорский Рабочий уголок",5.0,2,https://tophotels.ru/hotel/al35499/reviews
Керченский дворик,"Россия, Крым, Керчь",5.0,2,https://tophotels.ru/hotel/al310571/reviews
Крымский Дворик,"Россия, Крым, Севастополь, Учкуевка",5.0,1,https://tophotels.ru/hotel/al124289/reviews
Лагуна,"Россия, Крым, Евпатория",5.0,1,https://tophotels.ru/hotel/al305164/reviews
Лесные Дворики,"Россия, Крым, Гаспра",5.0,1,https://tophotels.ru/hotel/al278676/reviews
Летний,"Россия, Крым, Кастрополь",5.0,1,https://tophotels.ru/hotel/al313707/reviews
Людмила,"Россия, Крым, Алушта",5.0,1,https://tophotels.ru/hotel/al260974/reviews
Люксембург,"Россия, Крым, Севастополь",5.0,1,https://tophotels.ru/hotel/al242728/reviews
Мечта,"Россия, Крым, Севастополь, Ласпи",5.0,1,https://tophotels.ru/hotel/al71305/reviews
Мечта,"Россия, Крым, Алушта, Профессорский Рабочий уголок",5.0,2,https://tophotels.ru/hotel/al73100/reviews
Модерн,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al285803/reviews
Море удачи,"Россия, Крым, Симеиз",5.0,1,https://tophotels.ru/hotel/al314373/reviews
Муравейник,"Россия, Крым, Евпатория, Заозерное",5.0,1,https://tophotels.ru/hotel/al265732/reviews
На Гвардейской Гостевой Дом,"Россия, Крым, Алушта",5.0,1,https://tophotels.ru/hotel/al261009/reviews
Над Морем,"Россия, Крым, Ялта",5.0,1,https://tophotels.ru/hotel/al307155/reviews
Нептун,"Россия, Крым, Евпатория, Заозерное",5.0,1,https://tophotels.ru/hotel/al37938/reviews
Оникс,"Россия, Крым, Севастополь",5.0,1,https://tophotels.ru/hotel/al142703/reviews
Пальмира,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al64105/reviews
Пальмира,"Россия, Крым, Межводное",5.0,1,https://tophotels.ru/hotel/al324326/reviews
Пансионат Горное солнце,"Россия, Крым, Алупка",5.0,1,https://tophotels.ru/hotel/al317110/reviews
Пансион Кафа,"Россия, Крым, Феодосия, Феодосия-центр",5.0,1,https://tophotels.ru/hotel/al250640/reviews
Парк Отель (Victory Park Hotel),"Россия, Крым, Севастополь, Севастополь-центр",5.0,1,https://tophotels.ru/hotel/al226895/reviews
Прибой Пансионат,"Россия, Крым, Щелкино, Мысовое",5.0,1,https://tophotels.ru/hotel/al304688/reviews
Приморская,"Россия, Крым, Штормовое",5.0,1,https://tophotels.ru/hotel/al319968/reviews
Приморский,"Россия, Крым, Евпатория, Евпатория-центр",5.0,1,https://tophotels.ru/hotel/al156417/reviews
Причал Приморский,"Россия, Крым, Феодосия, Приморский поселок",5.0,1,https://tophotels.ru/hotel/al290359/reviews
Простые Вещи,"Россия, Крым, Симферополь",5.0,1,https://tophotels.ru/hotel/al271135/reviews
Равенна,"Россия, Крым, Алушта",5.0,1,https://tophotels.ru/hotel/al314925/reviews
Радуга,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al285755/reviews
Радуга у моря,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al320573/reviews
Релакс,"Россия, Крым, Саки, Новофёдоровка поселок",5.0,1,https://tophotels.ru/hotel/al321744/reviews
Сафие,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al307384/reviews
Солнечная Ривьера,"Россия, Крым, Севастополь",5.0,1,https://tophotels.ru/hotel/al304619/reviews
Солнечный Дом 3*,"Россия, Крым, Гаспра",5.0,1,https://tophotels.ru/hotel/al278679/reviews
Су-Мис,"Россия, Крым, Симеиз",5.0,1,https://tophotels.ru/hotel/al320016/reviews
Тепсень,"Россия, Крым, Коктебель",5.0,1,https://tophotels.ru/hotel/al303739/reviews
У Кара-Дага,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al61238/reviews
У Рузанны,"Россия, Крым, Судак, Судак-центр",5.0,1,https://tophotels.ru/hotel/al306640/reviews
Усадьба Сад,"Россия, Крым, Алушта",5.0,1,https://tophotels.ru/hotel/al315089/reviews
У Юджина,"Россия, Крым, Феодосия",5.0,1,https://tophotels.ru/hotel/al291336/reviews
Уют 1,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al212562/reviews
Феоника,"Россия, Крым, Феодосия, Феодосия-центр",5.0,2,https://tophotels.ru/hotel/al259890/reviews
Фламинго,"Россия, Крым, Межводное",5.0,1,https://tophotels.ru/hotel/al316695/reviews
Флер,"Россия, Крым, Форос",5.0,1,https://tophotels.ru/hotel/al304727/reviews
Форос Отель,"Россия, Крым, Форос",5.0,1,https://tophotels.ru/hotel/al241495/reviews
Элегант,"Россия, Крым, Судак",5.0,1,https://tophotels.ru/hotel/al282332/reviews
Элит Море,"Россия, Крым, Саки, Новофёдоровка поселок",5.0,1,https://tophotels.ru/hotel/al321622/reviews
Замок,"Россия, Крым, Симферополь, Николаевка",4.83,1,https://tophotels.ru/hotel/al305519/reviews
Морское,"Россия, Крым, Морское",4.83,1,https://tophotels.ru/hotel/al297817/reviews
Трехгорка,"Россия, Крым, Евпатория",4.83,2,https://tophotels.ru/hotel/al219289/reviews
Вербена Сад,"Россия, Крым, Севастополь, Учкуевка",4.75,2,https://tophotels.ru/hotel/al307729/reviews
Гардения,"Россия, Крым, Ялта, Никита",4.75,1,https://tophotels.ru/hotel/al303815/reviews
Добрый Хозяин,"Россия, Крым, Судак",4.75,1,https://tophotels.ru/hotel/al315623/reviews
На Октябрьской 5,"Россия, Крым, Бахчисарай",4.75,1,https://tophotels.ru/hotel/al310576/reviews
Орхидея,"Россия, Крым, Коктебель",4.75,1,https://tophotels.ru/hotel/al300470/reviews
Теремок Гостевой Дом,"Россия, Крым, Евпатория, Заозерное",4.75,1,https://tophotels.ru/hotel/al265569/reviews
Гостиница РЕАЛЬ,"Россия, Крым, Евпатория",4.67,1,https://tophotels.ru/hotel/al312364/reviews
Гостиный двор Ковчег,"Россия, Крым, Рыбачье",4.67,1,https://tophotels.ru/hotel/al66118/reviews
Золотая Рыбка,"Россия, Крым, Саки",4.67,1,https://tophotels.ru/hotel/al313693/reviews
Be Happy,"Россия, Крым, Рыбачье",4.67,2,https://tophotels.ru/hotel/al299512/reviews
Виктория 3*,"Россия, Крым, Симферополь, Симферополь-центр",4.67,2,https://tophotels.ru/hotel/al38079/reviews
Вилла Эмма,"Россия, Крым, Судак",4.67,1,https://tophotels.ru/hotel/al66473/reviews
Солнечный 2*,"Россия, Крым, Евпатория, Мирный",4.67,1,https://tophotels.ru/hotel/al307972/reviews
Ялтас,"Россия, Крым, Штормовое",4.67,1,https://tophotels.ru/hotel/al88940/reviews
Calipso,"Россия, Крым, Коктебель",4.5,1,https://tophotels.ru/hotel/al312277/reviews
Union,"Россия, Крым, Евпатория, Евпатория-центр",4.5,2,https://tophotels.ru/hotel/al160898/reviews
Бриз,"Россия, Крым, Саки",4.5,1,https://tophotels.ru/hotel/al161074/reviews
Вилла Слава,"Россия, Крым, Алушта",4.5,2,https://tophotels.ru/hotel/al35550/reviews
Военный санаторий Ялта,"Россия, Крым, Ялта, Ялта-центр",4.5,1,https://tophotels.ru/hotel/al319730/reviews
Галеон,"Россия, Крым, Коктебель",4.5,1,https://tophotels.ru/hotel/al218007/reviews
Горизонт,"Россия, Крым, Севастополь, Учкуевка",4.5,2,https://tophotels.ru/hotel/al38134/reviews
Гостевой Дом Марго,"Россия, Крым, Судак",4.5,1,https://tophotels.ru/hotel/al323642/reviews
Медине,"Россия, Крым, Судак",4.5,1,https://tophotels.ru/hotel/al271069/reviews
Надежда,"Россия, Крым, Алушта, Солнечногорское",4.5,1,https://tophotels.ru/hotel/al308948/reviews
Престиж,"Россия, Крым, Алушта, Утес",4.5,1,https://tophotels.ru/hotel/al308148/reviews
Семейный отдых,"Россия, Крым, Евпатория, Евпатория-центр",4.5,2,https://tophotels.ru/hotel/al37945/reviews
Южный Дворик,"Россия, Крым, Керчь, Керчь-центр",4.5,1,https://tophotels.ru/hotel/al310897/reviews
На Морской,"Россия, Крым, Саки",4.33,1,https://tophotels.ru/hotel/al174206/reviews
Paradise Resort (Парадиз),"Россия, Крым, Судак",4.33,2,https://tophotels.ru/hotel/al271327/reviews
Амели,"Россия, Крым, Судак",4.33,1,https://tophotels.ru/hotel/al160739/reviews
Афалина,"Россия, Крым, Севастополь, Учкуевка",4.33,2,https://tophotels.ru/hotel/al35591/reviews
Вилла Дельфин 3*,"Россия, Крым, Судак",4.33,1,https://tophotels.ru/hotel/al271317/reviews
Волна Люкс,"Россия, Крым, Бахчисарай, Песчаное",4.33,1,https://tophotels.ru/hotel/al49751/reviews
Золотая Рыбка,"Россия, Крым, Евпатория",4.33,2,https://tophotels.ru/hotel/al265343/reviews
Пансионат Полёт,"Россия, Крым, Новый Свет",4.33,1,https://tophotels.ru/hotel/al162178/reviews
Рапаны,"Россия, Крым, Севастополь, Бухта Казачья",4.33,2,https://tophotels.ru/hotel/al38100/reviews
Фрегат,"Россия, Крым, Судак",4.33,1,https://tophotels.ru/hotel/al271324/reviews
King Hotel,"Россия, Крым, Алушта",4.25,1,https://tophotels.ru/hotel/al263567/reviews
Отдых 2*,"Россия, Крым, Ялта",4.25,1,https://tophotels.ru/hotel/al86902/reviews
Фонарь и Мельница,"Россия, Крым, Феодосия",4.25,1,https://tophotels.ru/hotel/al288324/reviews
Али-Баба,"Россия, Крым, Кореиз",4.17,1,https://tophotels.ru/hotel/al277870/reviews
Пансионат Орион,"Россия, Крым, Рыбачье",4.17,2,https://tophotels.ru/hotel/al309060/reviews
Таврия,"Россия, Крым, Симферополь, Симферополь-центр",4.17,1,https://tophotels.ru/hotel/al38082/reviews
Алый Парус,"Россия, Крым, Судак",4.0,1,https://tophotels.ru/hotel/al58358/reviews
Амэлиа,"Россия, Крым, Алушта, Профессорский Рабочий уголок",4.0,3,https://tophotels.ru/hotel/al263490/reviews
Вилла Аннигора,"Россия, Крым, Алушта",4.0,2,https://tophotels.ru/hotel/al159687/reviews
Вилла Ковчег,"Россия, Крым, Штормовое, Поповка",4.0,2,https://tophotels.ru/hotel/al162898/reviews
Замок Тарханкут 3*,"Россия, Крым, Евпатория, Марьино село",4.0,2,https://tophotels.ru/hotel/al37927/reviews
Каскад,"Россия, Крым, Ялта",4.0,1,https://tophotels.ru/hotel/al274890/reviews
Летний дворик,"Россия, Крым, Алупка",4.0,1,https://tophotels.ru/hotel/al255859/reviews
Подсолнухи,"Россия, Крым, Феодосия, Феодосия-центр",4.0,3,https://tophotels.ru/hotel/al35557/reviews
Роксолана,"Россия, Крым, Судак",4.0,1,https://tophotels.ru/hotel/al264287/reviews
Россия,"Россия, Крым, Алушта, Алушта-центр",4.0,1,https://tophotels.ru/hotel/al308451/reviews
Уют,"Россия, Крым, Черноморское, Оленевка",4.0,1,https://tophotels.ru/hotel/al320700/reviews
Фантазия 3*,"Россия, Крым, Красноперекопск",4.0,1,https://tophotels.ru/hotel/al68358/reviews
Дарсан 3*,"Россия, Крым, Ялта, Ялта-центр",3.94,3,https://tophotels.ru/hotel/al19759/reviews
Комплекс Кичкинэ,"Россия, Крым, Гаспра",3.89,3,https://tophotels.ru/hotel/al312250/reviews
Олия,"Россия, Крым, Судак",3.83,2,https://tophotels.ru/hotel/al323693/reviews
Венеция Вилла,"Россия, Крым, Севастополь",3.83,1,https://tophotels.ru/hotel/al181958/reviews
Икар,"Россия, Крым, Рыбачье",3.83,2,https://tophotels.ru/hotel/al66632/reviews
Княжий Град,"Россия, Крым, Гаспра",3.75,2,https://tophotels.ru/hotel/al61223/reviews
Курорт Мисхор Валеологическая Здравница,"Россия, Крым, Мисхор",3.67,4,https://tophotels.ru/hotel/al245309/reviews
Кутузов В Крыму,"Россия, Крым, Алушта, Малореченское",3.67,1,https://tophotels.ru/hotel/al277605/reviews
Полет (закрыт),"Россия, Крым, Алушта",3.67,2,https://tophotels.ru/hotel/al19745/reviews
Прибой,"Россия, Крым, Евпатория, Евпатория-центр",3.67,1,https://tophotels.ru/hotel/al19809/reviews
Приват отель,"Россия, Крым, Судак",3.67,2,https://tophotels.ru/hotel/al309824/reviews
Севастополь,"Россия, Крым, Севастополь, Радиогорка",3.67,1,https://tophotels.ru/hotel/al48507/reviews
Строитель,"Россия, Крым, Евпатория, Евпатория-центр",3.67,1,https://tophotels.ru/hotel/al19721/reviews
Феодора,"Россия, Крым, Алушта, Профессорский Рабочий уголок",3.67,2,https://tophotels.ru/hotel/al226147/reviews
Времена года (закрыт) 3*,"Россия, Крым, Ялта, Ялта-центр",3.56,3,https://tophotels.ru/hotel/al19751/reviews
Вилла Александрия,"Россия, Крым, Судак",3.56,7,https://tophotels.ru/hotel/al156218/reviews
KRM Hostel,"Россия, Крым, Алушта",3.5,1,https://tophotels.ru/hotel/al114398/reviews
Santa-Fe (Санта-Фе),"Россия, Крым, Коктебель",3.5,1,https://tophotels.ru/hotel/al197574/reviews
Лига Клуб,"Россия, Крым, Евпатория, Заозерное",3.5,2,https://tophotels.ru/hotel/al151753/reviews
Ликко-Голд,"Россия, Крым, Межводное",3.5,2,https://tophotels.ru/hotel/al305348/reviews
Маргарита,"Россия, Крым, Евпатория, Евпатория-центр",3.5,2,https://tophotels.ru/hotel/al308368/reviews
Вилла Любимая,"Россия, Крым, Алушта, Профессорский Рабочий уголок",3.44,3,https://tophotels.ru/hotel/al71919/reviews
Дружба,"Россия, Крым, Алушта, Профессорский Рабочий уголок",3.43,7,https://tophotels.ru/hotel/al35505/reviews
Альбатрос,"Россия, Крым, Севастополь, Любимовка поселок",3.33,4,https://tophotels.ru/hotel/al38123/reviews
Ани,"Россия, Крым, Феодосия, Береговое",3.33,2,https://tophotels.ru/hotel/al307064/reviews
Катюша,"Россия, Крым, Алушта",3.33,1,https://tophotels.ru/hotel/al260985/reviews
Николаевка 2*,"Россия, Крым, Симферополь, Николаевка",3.33,1,https://tophotels.ru/hotel/al19843/reviews
Villa del Mar,"Россия, Крым, Алушта, Утес",3.33,1,https://tophotels.ru/hotel/al44137/reviews
Анюта,"Россия, Крым, Штормовое, Поповка",3.33,3,https://tophotels.ru/hotel/al71400/reviews
Profitto,"Россия, Крым, Феодосия, Береговое",3.25,2,https://tophotels.ru/hotel/al307981/reviews
Приветливая,"Россия, Крым, Судак",3.25,2,https://tophotels.ru/hotel/al271329/reviews
Grivaldi (Гривальди),"Россия, Крым, Судак",3.14,3,https://tophotels.ru/hotel/al307106/reviews
Лето на море,"Россия, Крым, Евпатория, Заозерное",3.11,3,https://tophotels.ru/hotel/al316242/reviews
Евпаторийский детский клинический,"Россия, Крым, Евпатория, Евпатория-центр",3.08,6,https://tophotels.ru/hotel/al37953/reviews
Искра,"Россия, Крым, Бахчисарай, Песчаное",3.07,5,https://tophotels.ru/hotel/al19814/reviews
Indigo Hotel,"Россия, Крым, Алушта, Утес",3.0,2,https://tophotels.ru/hotel/al289236/reviews
Lennara,"Россия, Крым, Саки",3.0,1,https://tophotels.ru/hotel/al307166/reviews
Эко-отель Мирали,"Россия, Крым, Морское",3.0,4,https://tophotels.ru/hotel/al311147/reviews
Маяк,"Россия, Крым, Евпатория, Заозерное",2.92,3,https://tophotels.ru/hotel/al35455/reviews
Чайка ДМЦ,"Россия, Крым, Евпатория, Заозерное",2.86,7,https://tophotels.ru/hotel/al36557/reviews
Hayat Hotel,"Россия, Крым, Коктебель",2.83,2,https://tophotels.ru/hotel/al306891/reviews
Адриа,"Россия, Крым, Севастополь, Бухта Казачья",2.67,1,https://tophotels.ru/hotel/al38148/reviews
Юбилейная,"Россия, Крым, Симферополь, Николаевка",2.67,2,https://tophotels.ru/hotel/al311868/reviews
Москвичка,"Россия, Крым, Межводное",2.56,3,https://tophotels.ru/hotel/al305988/reviews
ЦМРСЛ Феодосийский,"Россия, Крым, Феодосия, Феодосия-центр",2.5,10,https://tophotels.ru/hotel/al24766/reviews
Fort-Nox 3*,"Россия, Крым, Феодосия",2.33,2,https://tophotels.ru/hotel/al66201/reviews
Астория,"Россия, Крым, Алушта",2.25,4,https://tophotels.ru/hotel/al35503/reviews
Глициния частный пансионат,"Россия, Крым, Морское",2.25,4,https://tophotels.ru/hotel/al56135/reviews
Антуриум,"Россия, Крым, Курортное",2.0,2,https://tophotels.ru/hotel/al310798/reviews
Жемчужина,"Россия, Крым, Алушта",2.0,3,https://tophotels.ru/hotel/al19777/reviews
Ветеран,"Россия, Крым, Алушта",1.8,5,https://tophotels.ru/hotel/al19829/reviews
Лотос 3*,"Россия, Крым, Алушта",1.5,3,https://tophotels.ru/hotel/al112973/reviews
Вилла Марина,"Россия, Крым, Алушта",1.33,8,https://tophotels.ru/hotel/al84570/reviews
Ласточкино Гнездо 4*,"Россия, Крым, Судак",1.17,2,https://tophotels.ru/hotel/al198485/reviews
Агидель,"Россия, Крым, Ялта",1.0,2,https://tophotels.ru/hotel/al310834/reviews
Бухта Радости,"Россия, Крым, Евпатория, Заозерное",1.0,2,https://tophotels.ru/hotel/al265723/reviews
Вилла Морская,"Россия, Крым, Евпатория, Заозерное",1.0,4,https://tophotels.ru/hotel/al82529/reviews
Виноградная Лоза,"Россия, Крым, Севастополь, Севастополь-центр",1.0,1,https://tophotels.ru/hotel/al274973/reviews
Гостиничный комплекс Крым 2*,"Россия, Крым, Севастополь, Севастополь-центр",1.0,2,https://tophotels.ru/hotel/al19815/reviews
Муссон,"Россия, Крым, Черноморское, Оленевка",1.0,3,https://tophotels.ru/hotel/al37937/reviews
Отель Солхат (Solhat),"Россия, Крым, Рыбачье",1.0,1,https://tophotels.ru/hotel/al312619/reviews
Astromarine (Астромарине),"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al271316/reviews
Champion 3*,"Россия, Крым, Алушта",0.0,2,https://tophotels.ru/hotel/al307523/reviews
Dacha,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al260966/reviews
Design-hotel Massandra,"Россия, Крым, Массандра",0.0,1,https://tophotels.ru/hotel/al317032/reviews
Fidel,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al137121/reviews
Golden-Lux,"Россия, Крым, Саки, Новофёдоровка поселок",0.0,1,https://tophotels.ru/hotel/al261188/reviews
Kasa de Lara (Каса де Лара),"Россия, Крым, Межводное",0.0,1,https://tophotels.ru/hotel/al311688/reviews
Resident 4*,"Россия, Крым, Судак, Судак-центр",0.0,1,https://tophotels.ru/hotel/al226569/reviews
Royal в Кустах,"Россия, Крым, Севастополь",0.0,1,https://tophotels.ru/hotel/al306566/reviews
SaLi,"Россия, Крым, Севастополь",0.0,1,https://tophotels.ru/hotel/al310671/reviews
